entry_id,kanji_element_id,kanji,kanji_info,reading_element_id,reading,reading_nokanji,reading_info,reading_restraint_id,reading_restraint,sense_id,pos,field,misc,dialect,sense_kanji_restriction_id,kanji_restriction,sense_reading_restriction_id,reading_restriction,sense_xref_id,xref,sense_antonym_id,antonym,sense_gloss_id,gloss,sense_example_id,sense_text,japanese_sentence,english_sentence
1000320,28,彼所,rarely-used kanji form,38,あこ,f,out-dated or obsolete kana usage,,,34,noun (common) (futsuumeishi),,"colloquial, word usually written using kana alone, euphemistic",,,,2,あすこ,,,,,82,nether regions,10,アソコ,先生、アソコがかゆいんです。,"Doctor, I've got an itch in my crotch."
1000320,28,彼所,rarely-used kanji form,38,あこ,f,out-dated or obsolete kana usage,,,34,noun (common) (futsuumeishi),,"colloquial, word usually written using kana alone, euphemistic",,,,2,あすこ,,,,,81,private parts,10,アソコ,先生、アソコがかゆいんです。,"Doctor, I've got an itch in my crotch."
1000320,28,彼所,rarely-used kanji form,38,あこ,f,out-dated or obsolete kana usage,,,34,noun (common) (futsuumeishi),,"colloquial, word usually written using kana alone, euphemistic",,,,2,あすこ,,,,,80,genitals,10,アソコ,先生、アソコがかゆいんです。,"Doctor, I've got an itch in my crotch."
1000320,28,彼所,rarely-used kanji form,38,あこ,f,out-dated or obsolete kana usage,,,34,noun (common) (futsuumeishi),,"colloquial, word usually written using kana alone, euphemistic",,,,3,アソコ,,,,,82,nether regions,10,アソコ,先生、アソコがかゆいんです。,"Doctor, I've got an itch in my crotch."
1000320,28,彼所,rarely-used kanji form,38,あこ,f,out-dated or obsolete kana usage,,,34,noun (common) (futsuumeishi),,"colloquial, word usually written using kana alone, euphemistic",,,,3,アソコ,,,,,81,private parts,10,アソコ,先生、アソコがかゆいんです。,"Doctor, I've got an itch in my crotch."
1000320,28,彼所,rarely-used kanji form,38,あこ,f,out-dated or obsolete kana usage,,,34,noun (common) (futsuumeishi),,"colloquial, word usually written using kana alone, euphemistic",,,,3,アソコ,,,,,80,genitals,10,アソコ,先生、アソコがかゆいんです。,"Doctor, I've got an itch in my crotch."
1000320,27,彼処,rarely-used kanji form,34,あすこ,f,,,,34,noun (common) (futsuumeishi),,"colloquial, word usually written using kana alone, euphemistic",,,,1,あそこ,,,,,82,nether regions,10,アソコ,先生、アソコがかゆいんです。,"Doctor, I've got an itch in my crotch."
1000320,27,彼処,rarely-used kanji form,34,あすこ,f,,,,34,noun (common) (futsuumeishi),,"colloquial, word usually written using kana alone, euphemistic",,,,1,あそこ,,,,,81,private parts,10,アソコ,先生、アソコがかゆいんです。,"Doctor, I've got an itch in my crotch."
1000320,27,彼処,rarely-used kanji form,34,あすこ,f,,,,34,noun (common) (futsuumeishi),,"colloquial, word usually written using kana alone, euphemistic",,,,1,あそこ,,,,,80,genitals,10,アソコ,先生、アソコがかゆいんです。,"Doctor, I've got an itch in my crotch."
1000320,27,彼処,rarely-used kanji form,34,あすこ,f,,,,34,noun (common) (futsuumeishi),,"colloquial, word usually written using kana alone, euphemistic",,,,2,あすこ,,,,,82,nether regions,10,アソコ,先生、アソコがかゆいんです。,"Doctor, I've got an itch in my crotch."
1000320,27,彼処,rarely-used kanji form,34,あすこ,f,,,,34,noun (common) (futsuumeishi),,"colloquial, word usually written using kana alone, euphemistic",,,,2,あすこ,,,,,81,private parts,10,アソコ,先生、アソコがかゆいんです。,"Doctor, I've got an itch in my crotch."
1000320,27,彼処,rarely-used kanji form,34,あすこ,f,,,,34,noun (common) (futsuumeishi),,"colloquial, word usually written using kana alone, euphemistic",,,,2,あすこ,,,,,80,genitals,10,アソコ,先生、アソコがかゆいんです。,"Doctor, I've got an itch in my crotch."
1000320,27,彼処,rarely-used kanji form,34,あすこ,f,,,,34,noun (common) (futsuumeishi),,"colloquial, word usually written using kana alone, euphemistic",,,,3,アソコ,,,,,82,nether regions,10,アソコ,先生、アソコがかゆいんです。,"Doctor, I've got an itch in my crotch."
1000320,27,彼処,rarely-used kanji form,34,あすこ,f,,,,34,noun (common) (futsuumeishi),,"colloquial, word usually written using kana alone, euphemistic",,,,3,アソコ,,,,,81,private parts,10,アソコ,先生、アソコがかゆいんです。,"Doctor, I've got an itch in my crotch."
1000320,27,彼処,rarely-used kanji form,34,あすこ,f,,,,34,noun (common) (futsuumeishi),,"colloquial, word usually written using kana alone, euphemistic",,,,3,アソコ,,,,,80,genitals,10,アソコ,先生、アソコがかゆいんです。,"Doctor, I've got an itch in my crotch."
1000320,28,彼所,rarely-used kanji form,34,あすこ,f,,,,34,noun (common) (futsuumeishi),,"colloquial, word usually written using kana alone, euphemistic",,,,1,あそこ,,,,,82,nether regions,10,アソコ,先生、アソコがかゆいんです。,"Doctor, I've got an itch in my crotch."
1000320,28,彼所,rarely-used kanji form,34,あすこ,f,,,,34,noun (common) (futsuumeishi),,"colloquial, word usually written using kana alone, euphemistic",,,,1,あそこ,,,,,81,private parts,10,アソコ,先生、アソコがかゆいんです。,"Doctor, I've got an itch in my crotch."
1000320,28,彼所,rarely-used kanji form,34,あすこ,f,,,,34,noun (common) (futsuumeishi),,"colloquial, word usually written using kana alone, euphemistic",,,,1,あそこ,,,,,80,genitals,10,アソコ,先生、アソコがかゆいんです。,"Doctor, I've got an itch in my crotch."
1000320,28,彼所,rarely-used kanji form,34,あすこ,f,,,,34,noun (common) (futsuumeishi),,"colloquial, word usually written using kana alone, euphemistic",,,,2,あすこ,,,,,82,nether regions,10,アソコ,先生、アソコがかゆいんです。,"Doctor, I've got an itch in my crotch."
1000320,28,彼所,rarely-used kanji form,34,あすこ,f,,,,34,noun (common) (futsuumeishi),,"colloquial, word usually written using kana alone, euphemistic",,,,2,あすこ,,,,,81,private parts,10,アソコ,先生、アソコがかゆいんです。,"Doctor, I've got an itch in my crotch."
1000320,28,彼所,rarely-used kanji form,34,あすこ,f,,,,34,noun (common) (futsuumeishi),,"colloquial, word usually written using kana alone, euphemistic",,,,2,あすこ,,,,,80,genitals,10,アソコ,先生、アソコがかゆいんです。,"Doctor, I've got an itch in my crotch."
1000320,28,彼所,rarely-used kanji form,34,あすこ,f,,,,34,noun (common) (futsuumeishi),,"colloquial, word usually written using kana alone, euphemistic",,,,3,アソコ,,,,,82,nether regions,10,アソコ,先生、アソコがかゆいんです。,"Doctor, I've got an itch in my crotch."
1000320,28,彼所,rarely-used kanji form,34,あすこ,f,,,,34,noun (common) (futsuumeishi),,"colloquial, word usually written using kana alone, euphemistic",,,,3,アソコ,,,,,81,private parts,10,アソコ,先生、アソコがかゆいんです。,"Doctor, I've got an itch in my crotch."
1000320,28,彼所,rarely-used kanji form,34,あすこ,f,,,,34,noun (common) (futsuumeishi),,"colloquial, word usually written using kana alone, euphemistic",,,,3,アソコ,,,,,80,genitals,10,アソコ,先生、アソコがかゆいんです。,"Doctor, I've got an itch in my crotch."
1000320,28,彼所,rarely-used kanji form,35,かしこ,f,,,,34,noun (common) (futsuumeishi),,"colloquial, word usually written using kana alone, euphemistic",,,,1,あそこ,,,,,82,nether regions,10,アソコ,先生、アソコがかゆいんです。,"Doctor, I've got an itch in my crotch."
1000320,28,彼所,rarely-used kanji form,35,かしこ,f,,,,34,noun (common) (futsuumeishi),,"colloquial, word usually written using kana alone, euphemistic",,,,1,あそこ,,,,,81,private parts,10,アソコ,先生、アソコがかゆいんです。,"Doctor, I've got an itch in my crotch."
1000320,28,彼所,rarely-used kanji form,35,かしこ,f,,,,34,noun (common) (futsuumeishi),,"colloquial, word usually written using kana alone, euphemistic",,,,1,あそこ,,,,,80,genitals,10,アソコ,先生、アソコがかゆいんです。,"Doctor, I've got an itch in my crotch."
1000320,28,彼所,rarely-used kanji form,35,かしこ,f,,,,34,noun (common) (futsuumeishi),,"colloquial, word usually written using kana alone, euphemistic",,,,2,あすこ,,,,,82,nether regions,10,アソコ,先生、アソコがかゆいんです。,"Doctor, I've got an itch in my crotch."
1000320,28,彼所,rarely-used kanji form,35,かしこ,f,,,,34,noun (common) (futsuumeishi),,"colloquial, word usually written using kana alone, euphemistic",,,,2,あすこ,,,,,81,private parts,10,アソコ,先生、アソコがかゆいんです。,"Doctor, I've got an itch in my crotch."
1000320,28,彼所,rarely-used kanji form,35,かしこ,f,,,,34,noun (common) (futsuumeishi),,"colloquial, word usually written using kana alone, euphemistic",,,,2,あすこ,,,,,80,genitals,10,アソコ,先生、アソコがかゆいんです。,"Doctor, I've got an itch in my crotch."
1000320,28,彼所,rarely-used kanji form,35,かしこ,f,,,,34,noun (common) (futsuumeishi),,"colloquial, word usually written using kana alone, euphemistic",,,,3,アソコ,,,,,82,nether regions,10,アソコ,先生、アソコがかゆいんです。,"Doctor, I've got an itch in my crotch."
1000320,28,彼所,rarely-used kanji form,35,かしこ,f,,,,34,noun (common) (futsuumeishi),,"colloquial, word usually written using kana alone, euphemistic",,,,3,アソコ,,,,,81,private parts,10,アソコ,先生、アソコがかゆいんです。,"Doctor, I've got an itch in my crotch."
1000320,28,彼所,rarely-used kanji form,35,かしこ,f,,,,34,noun (common) (futsuumeishi),,"colloquial, word usually written using kana alone, euphemistic",,,,3,アソコ,,,,,80,genitals,10,アソコ,先生、アソコがかゆいんです。,"Doctor, I've got an itch in my crotch."
1000320,27,彼処,rarely-used kanji form,38,あこ,f,out-dated or obsolete kana usage,,,34,noun (common) (futsuumeishi),,"colloquial, word usually written using kana alone, euphemistic",,,,1,あそこ,,,,,82,nether regions,10,アソコ,先生、アソコがかゆいんです。,"Doctor, I've got an itch in my crotch."
1000320,27,彼処,rarely-used kanji form,38,あこ,f,out-dated or obsolete kana usage,,,34,noun (common) (futsuumeishi),,"colloquial, word usually written using kana alone, euphemistic",,,,1,あそこ,,,,,81,private parts,10,アソコ,先生、アソコがかゆいんです。,"Doctor, I've got an itch in my crotch."
1000320,27,彼処,rarely-used kanji form,38,あこ,f,out-dated or obsolete kana usage,,,34,noun (common) (futsuumeishi),,"colloquial, word usually written using kana alone, euphemistic",,,,1,あそこ,,,,,80,genitals,10,アソコ,先生、アソコがかゆいんです。,"Doctor, I've got an itch in my crotch."
1000320,27,彼処,rarely-used kanji form,38,あこ,f,out-dated or obsolete kana usage,,,34,noun (common) (futsuumeishi),,"colloquial, word usually written using kana alone, euphemistic",,,,2,あすこ,,,,,82,nether regions,10,アソコ,先生、アソコがかゆいんです。,"Doctor, I've got an itch in my crotch."
1000320,27,彼処,rarely-used kanji form,38,あこ,f,out-dated or obsolete kana usage,,,34,noun (common) (futsuumeishi),,"colloquial, word usually written using kana alone, euphemistic",,,,2,あすこ,,,,,81,private parts,10,アソコ,先生、アソコがかゆいんです。,"Doctor, I've got an itch in my crotch."
1000320,27,彼処,rarely-used kanji form,38,あこ,f,out-dated or obsolete kana usage,,,34,noun (common) (futsuumeishi),,"colloquial, word usually written using kana alone, euphemistic",,,,2,あすこ,,,,,80,genitals,10,アソコ,先生、アソコがかゆいんです。,"Doctor, I've got an itch in my crotch."
1000320,27,彼処,rarely-used kanji form,38,あこ,f,out-dated or obsolete kana usage,,,34,noun (common) (futsuumeishi),,"colloquial, word usually written using kana alone, euphemistic",,,,3,アソコ,,,,,82,nether regions,10,アソコ,先生、アソコがかゆいんです。,"Doctor, I've got an itch in my crotch."
1000320,27,彼処,rarely-used kanji form,38,あこ,f,out-dated or obsolete kana usage,,,34,noun (common) (futsuumeishi),,"colloquial, word usually written using kana alone, euphemistic",,,,3,アソコ,,,,,81,private parts,10,アソコ,先生、アソコがかゆいんです。,"Doctor, I've got an itch in my crotch."
1000320,27,彼処,rarely-used kanji form,38,あこ,f,out-dated or obsolete kana usage,,,34,noun (common) (futsuumeishi),,"colloquial, word usually written using kana alone, euphemistic",,,,3,アソコ,,,,,80,genitals,10,アソコ,先生、アソコがかゆいんです。,"Doctor, I've got an itch in my crotch."
1000320,28,彼所,rarely-used kanji form,37,あしこ,f,out-dated or obsolete kana usage,,,34,noun (common) (futsuumeishi),,"colloquial, word usually written using kana alone, euphemistic",,,,1,あそこ,,,,,82,nether regions,10,アソコ,先生、アソコがかゆいんです。,"Doctor, I've got an itch in my crotch."
1000320,28,彼所,rarely-used kanji form,37,あしこ,f,out-dated or obsolete kana usage,,,34,noun (common) (futsuumeishi),,"colloquial, word usually written using kana alone, euphemistic",,,,1,あそこ,,,,,81,private parts,10,アソコ,先生、アソコがかゆいんです。,"Doctor, I've got an itch in my crotch."
1000320,28,彼所,rarely-used kanji form,37,あしこ,f,out-dated or obsolete kana usage,,,34,noun (common) (futsuumeishi),,"colloquial, word usually written using kana alone, euphemistic",,,,1,あそこ,,,,,80,genitals,10,アソコ,先生、アソコがかゆいんです。,"Doctor, I've got an itch in my crotch."
1000320,28,彼所,rarely-used kanji form,37,あしこ,f,out-dated or obsolete kana usage,,,34,noun (common) (futsuumeishi),,"colloquial, word usually written using kana alone, euphemistic",,,,2,あすこ,,,,,82,nether regions,10,アソコ,先生、アソコがかゆいんです。,"Doctor, I've got an itch in my crotch."
1000320,28,彼所,rarely-used kanji form,37,あしこ,f,out-dated or obsolete kana usage,,,34,noun (common) (futsuumeishi),,"colloquial, word usually written using kana alone, euphemistic",,,,2,あすこ,,,,,81,private parts,10,アソコ,先生、アソコがかゆいんです。,"Doctor, I've got an itch in my crotch."
1000320,28,彼所,rarely-used kanji form,37,あしこ,f,out-dated or obsolete kana usage,,,34,noun (common) (futsuumeishi),,"colloquial, word usually written using kana alone, euphemistic",,,,2,あすこ,,,,,80,genitals,10,アソコ,先生、アソコがかゆいんです。,"Doctor, I've got an itch in my crotch."
